,一共游戏场数,9075
,,亿奥斯饼干	猛攻哑铃	弱点保险,5,83.33%,1
,,亿奥斯饼干	猛攻哑铃	气势头带,4,100.0%,1
,,猛攻哑铃	力量头带	弱点保险,1,50.0%,1
,,猛攻哑铃	气势头带	焦点镜,1,50.0%,1
,,猛攻哑铃	锐利之爪	弱点保险,0,0.0%,1
16,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,26,2.58%,170,72.65%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,少女Y.,62,78.48%
,,CeS梦KiD,31,81.58%
,,유그녀,25,69.44%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,炸蛋		生蛋		速度强化,120,72.29%,19
,,炸蛋		生蛋		逃脱按键,27,79.41%,1
,,炸蛋		神秘守护	速度强化,12,75.0%,2
,,帮助		神秘守护	速度强化,5,45.45%,7
,,帮助		神秘守护	逃脱按键,2,100.0%,1
,,帮助		生蛋		速度强化,2,66.67%,3
,,帮助		生蛋		逃脱按键,1,100.0%,1
,,炸蛋		神秘守护	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,114,71.7%,10
,,救援屏障	进击眼镜	气势头带,2,50.0%,4
,,能量增幅器	进击眼镜	气势头带,31,79.49%,2
,,亿奥斯饼干	进击眼镜	气势头带,2,50.0%,2
,,讲究眼镜	进击眼镜	博识眼镜,7,87.5%,1
,,能量增幅器	救援屏障	气势头带,3,100.0%,1
,,得分护盾	进击眼镜	气势头带,3,100.0%,1
,,讲究眼镜	气势头带	博识眼镜,2,66.67%,1
,,进击眼镜	学习装置	气势头带,0,0.0%,1
,,讲究眼镜	救援屏障	气势头带,0,0.0%,1
,,得分护盾	学习装置	气势头带,0,0.0%,1
17,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,2.16%,145,73.98%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Twist3xd,27,71.05%
,,Reckzz,25,75.76%
,,DG・Goku,25,75.76%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	挡路		速度强化,123,73.21%,23
,,重磅冲撞	挡路		逃脱按键,18,75.0%,7
,,重磅冲撞	挡路		伤药	,2,100.0%,2
,,抓狂		哈欠		速度强化,1,100.0%,1
,,抓狂		挡路		速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,108,75.52%,11
,,救援屏障	得分护盾	气势头带,7,63.64%,7
,,突击背心	救援屏障	气势头带,12,66.67%,3
,,突击背心	学习装置	气势头带,0,0.0%,2
,,气势头带	力量头带	焦点镜,7,77.78%,1
,,救援屏障	得分护盾	亿奥斯饼干,2,100.0%,1
,,猛攻哑铃	气势头带	力量头带,2,100.0%,1
,,讲究眼镜	救援屏障	气势头带,2,100.0%,1
,,救援屏障	气势头带	力量头带,1,100.0%,1
,,猛攻哑铃	气势头带	焦点镜,0,0.0%,1
18,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,36,1.93%,121,69.14%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Metallicツ,21,75.0%
,,Osuサタン,13,68.42%
,,XIS・Mazo,10,90.91%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	蓄能焰袭	速度强化,45,72.58%,14
,,魔法火焰	蓄能焰袭	逃脱按键,29,61.7%,16
,,魔法火焰	蓄能焰袭	万灵药,28,77.78%,3
,,魔法火焰	火焰旋涡	逃脱按键,11,64.71%,6
,,魔法火焰	火焰旋涡	速度强化,5,55.56%,4
,,魔法火焰	蓄能焰袭	攻击强化,1,100.0%,1
,,魔法火焰	火焰旋涡	伤药	,1,100.0%,1
,,大字爆炎	蓄能焰袭	速度强化,1,100.0%,1
,,大字爆炎	蓄能焰袭	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	贝壳之铃,57,68.67%,15
,,讲究眼镜	能量增幅器	博识眼镜,4,50.0%,5
,,讲究眼镜	能量增幅器	气势头带,10,71.43%,3
,,讲究眼镜	气势头带	博识眼镜,6,85.71%,3
,,能量增幅器	贝壳之铃	博识眼镜,21,75.0%,1
,,讲究眼镜	贝壳之铃	博识眼镜,5,83.33%,1
,,讲究眼镜	进击眼镜	博识眼镜,5,62.5%,1
,,讲究眼镜	能量增幅器	力量头带,4,50.0%,1
,,能量增幅器	救援屏障	贝壳之铃,2,66.67%,1
,,讲究眼镜	气势头带	贝壳之铃,1,100.0%,1
,,讲究眼镜	救援屏障	气势头带,1,100.0%,1
,,讲究眼镜	能量增幅器	进击眼镜,0,0.0%,1
19,喷火龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,36,1.56%,106,74.65%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,winnnnyyypps,16,84.21%
,,Nelofer,11,84.62%
,,Manson夜幕,10,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷射火焰	大字爆炎	攻击强化,51,78.46%,17
,,喷射火焰	大字爆炎	万灵药,17,58.62%,5
,,喷射火焰	大字爆炎	速度强化,12,92.31%,7
,,喷射火焰	大字爆炎	伤药	,11,73.33%,2
,,喷射火焰	大字爆炎	逃脱按键,10,83.33%,1
,,喷射火焰	闪焰冲锋	速度强化,2,66.67%,3
,,火焰拳	闪焰冲锋	万灵药,1,100.0%,1
,,火焰拳	闪焰冲锋	速度强化,1,100.0%,1
,,喷射火焰	闪焰冲锋	万灵药,1,50.0%,2
,,喷射火焰	闪焰冲锋	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	焦点镜,20,68.97%,9
,,气势头带	力量头带	焦点镜,15,71.43%,9
,,能量增幅器	力量头带	焦点镜,10,58.82%,4
,,力量头带	焦点镜	弱点保险,15,83.33%,3
,,能量增幅器	力量头带	弱点保险,16,84.21%,1
,,猛攻哑铃	轻石		焦点镜,10,83.33%,1
,,猛攻哑铃	气势头带	力量头带,4,57.14%,1
,,猛攻哑铃	气势头带	焦点镜,3,75.0%,1
,,亿奥斯饼干	猛攻哑铃	气势头带,1,100.0%,1
,,气势头带	焦点镜	弱点保险,1,100.0%,1
,,猛攻哑铃	焦点镜	弱点保险,1,100.0%,1
,,猛攻哑铃	气势头带	锐利之爪,0,0.0%,1
20,快龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,1.12%,79,77.45%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MW・Angel,22,88.0%
,,DD・ObaGin,14,82.35%
,,Maxツㅤ,7,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之舞	破坏光线	万灵药,71,79.78%,18
,,龙之舞	破坏光线	逃脱按键,4,100.0%,2
,,龙之舞	破坏光线	攻击强化,4,57.14%,3
,,龙之舞	破坏光线	伤药	,0,0.0%,1
,,龙之舞	破坏光线	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	锐利之爪,43,75.44%,14
,,气势头带	力量头带	焦点镜,4,80.0%,2
,,力量头带	锐利之爪	焦点镜,3,60.0%,2
,,救援屏障	气势头带	力量头带,4,80.0%,1
,,气势头带	力量头带	贝壳之铃,1,100.0%,1
,,猛攻哑铃	力量头带	焦点镜,1,100.0%,1
,,猛攻哑铃	气势头带	力量头带,0,0.0%,1
,,猛攻哑铃	气势头带	焦点镜,0,0.0%,1
21,狙射树枭,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,21,0.97%,62,70.45%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,YASHRANGERA,29,78.38%
,,CeS梦KiD,7,63.64%
,,Edgy07,6,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,缝影		影子偷袭	逃脱按键,39,75.0%,9
,,缝影		影子偷袭	速度强化,19,65.52%,11
,,缝影		飞叶风暴	速度强化,2,100.0%,1
,,缝影		影子偷袭	万灵药,1,100.0%,1
,,缝影		飞叶风暴	逃脱按键,1,50.0%,2
,,缝影		影子偷袭	得分加速装置,0,0.0%,1
,,飞叶快刀	飞叶风暴	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石		力量头带,52,75.36%,9
,,猛攻哑铃	气势头带	力量头带,0,0.0%,3
,,气势头带	力量头带	焦点镜,1,33.33%,2
,,救援屏障	力量头带	焦点镜,3,100.0%,1
,,猛攻哑铃	力量头带	锐利之爪,2,100.0%,1
,,猛攻哑铃	力量头带	焦点镜,1,100.0%,1
,,猛攻哑铃	锐利之爪	焦点镜,1,100.0%,1
,,轻石		力量头带	焦点镜,1,50.0%,1
,,气势头带	锐利之爪	焦点镜,0,0.0%,1
22,藏饱栗鼠,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,8,0.91%,58,69.88%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,99ムPariPari,33,71.74%
,,RS_神速マン,18,64.29%
,,ttvGhatIue,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,种子机关枪	大快朵颐	速度强化,27,72.97%,2
,,打嗝		渴望		伤药	,15,65.22%,2
,,种子机关枪	大快朵颐	伤药	,7,53.85%,3
,,打嗝		渴望		向尾喵的尾巴,3,100.0%,3
,,打嗝		渴望		逃脱按键,2,100.0%,1
,,种子机关枪	大快朵颐	攻击强化,2,100.0%,2
,,种子机关枪	渴望		伤药	,1,100.0%,1
,,种子机关枪	大快朵颐	向尾喵的尾巴,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	猛攻哑铃	气势头带,33,70.21%,2
,,猛攻哑铃	轻石		气势头带,20,66.67%,2
,,能量增幅器	猛攻哑铃	气势头带,3,100.0%,1
,,学习装置	轻石		气势头带,1,100.0%,1
23,闪焰王牌,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,23,0.79%,51,70.83%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,INF・Anemo,15,78.95%
,,RNT.BlizzarD,6,100.0%
,,Â・zuNN,6,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰踢	蓄能焰袭	逃脱按键,19,65.52%,11
,,火焰踢	蓄能焰袭	万灵药,17,73.91%,4
,,火焰踢	蓄能焰袭	攻击强化,10,83.33%,5
,,火焰踢	佯攻		逃脱按键,3,50.0%,4
,,火焰踢	蓄能焰袭	速度强化,2,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	锐利之爪	焦点镜,23,71.88%,9
,,猛攻哑铃	力量头带	焦点镜,17,70.83%,7
,,气势头带	力量头带	焦点镜,10,76.92%,4
,,轻石		力量头带	焦点镜,1,100.0%,1
,,猛攻哑铃	气势头带	力量头带,0,0.0%,1
24,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,19,0.77%,50,71.43%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RNT・Vulcan,20,76.92%
,,TheRedluvTTV,10,66.67%
,,IX・Sherlock,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,击落		吸血		逃脱按键,20,71.43%,3
,,击落		吸血		速度强化,11,64.71%,5
,,击落		蛮力		速度强化,4,66.67%,4
,,猛扑		蛮力		速度强化,4,66.67%,4
,,猛扑		吸血		速度强化,4,66.67%,2
,,击落		吸血		攻击强化,3,100.0%,1
,,猛扑		吸血		伤药	,2,100.0%,1
,,猛扑		蛮力		攻击强化,1,100.0%,1
,,猛扑		吸血		攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	力量头带,10,90.91%,7
,,猛攻哑铃	气势头带	弱点保险,12,63.16%,3
,,猛攻哑铃	力量头带	弱点保险,6,66.67%,3
,,气势头带	力量头带	弱点保险,2,66.67%,3
,,轻石		气势头带	弱点保险,20,76.92%,1
,,猛攻哑铃	轻石		力量头带,0,0.0%,1
,,力量头带	焦点镜	弱点保险,0,0.0%,1
25,怪力,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,0.75%,46,67.65%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,INF・Anemo,7,87.5%
,,S丨MarKGod,7,87.5%
,,Edgy07,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,近身战	爆裂拳	逃脱按键,30,68.18%,16
,,十字劈	爆裂拳	逃脱按键,14,73.68%,9
,,十字劈	爆裂拳	攻击强化,1,100.0%,1
,,近身战	爆裂拳	速度强化,1,33.33%,3
,,十字劈	爆裂拳	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	力量头带,18,75.0%,8
,,猛攻哑铃	气势头带	锐利之爪,11,55.0%,5
,,猛攻哑铃	气势头带	弱点保险,5,62.5%,3
,,猛攻哑铃	锐利之爪	焦点镜,3,75.0%,3
,,猛攻哑铃	力量头带	焦点镜,3,100.0%,2
,,气势头带	力量头带	焦点镜,3,100.0%,1
,,气势头带	力量头带	锐利之爪,1,100.0%,1
,,能量增幅器	猛攻哑铃	力量头带,1,100.0%,1
,,能量增幅器	猛攻哑铃	锐利之爪,0,0.0%,1
,,救援屏障	猛攻哑铃	气势头带,0,0.0%,1
26,烈箭鹰,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,18,0.52%,36,76.6%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Edgy777,8,72.73%
,,TE・FreaK,4,80.0%
,,ここあった,4,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,蓄能焰袭	飞翔		得分加速装置,20,76.92%,9
,,燕返		勇鸟猛攻	逃脱按键,4,80.0%,2
,,蓄能焰袭	飞翔		攻击强化,4,66.67%,1
,,燕返		飞翔		逃脱按键,3,75.0%,1
,,蓄能焰袭	飞翔		逃脱按键,2,100.0%,2
,,蓄能焰袭	飞翔		向尾喵的尾巴,1,100.0%,1
,,蓄能焰袭	飞翔		伤药	,1,100.0%,1
,,燕返		勇鸟猛攻	攻击强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,得分护盾	猛攻哑铃	轻石	,8,66.67%,2
,,得分护盾	轻石		锐利之爪,5,83.33%,2
,,得分护盾	猛攻哑铃	锐利之爪,4,100.0%,2
,,猛攻哑铃	气势头带	锐利之爪,1,50.0%,2
,,气势头带	力量头带	锐利之爪,4,66.67%,1
,,能量增幅器	气势头带	锐利之爪,3,75.0%,1
,,猛攻哑铃	轻石		力量头带,3,75.0%,1
,,得分护盾	亿奥斯饼干	轻石	,2,100.0%,1
,,得分护盾	亿奥斯饼干	猛攻哑铃,2,100.0%,1
,,救援屏障	得分护盾	轻石	,1,100.0%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,得分护盾	猛攻哑铃	气势头带,1,100.0%,1
,,能量增幅器	猛攻哑铃	锐利之爪,1,100.0%,1
,,救援屏障	得分护盾	力量头带,0,0.0%,1
27,朽木妖,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,12,0.37%,28,82.35%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,HMB_rinki,6,60.0%
,,Suntahj,5,100.0%
,,Crazy×Doc,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术		木角		伤药	,20,76.92%,6
,,咒术		木角		速度强化,5,100.0%,5
,,咒术		木角		向尾喵的尾巴,2,100.0%,1
,,咒术		木角		逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	猛攻哑铃	气势头带,13,92.86%,6
,,猛攻哑铃	气势头带	弱点保险,7,100.0%,3
,,亿奥斯饼干	气势头带	弱点保险,6,60.0%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,气势头带	力量头带	弱点保险,1,50.0%,1
28,古月鸟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,17,0.35%,23,71.88%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,YORU04,6,60.0%
,,OMOメZoe,2,100.0%
,,CPH>NARUTO,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜水		空气斩	逃脱按键,18,66.67%,14
,,潜水		空气斩	伤药	,3,100.0%,2
,,冲浪		暴风		逃脱按键,2,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	气势头带,4,100.0%,3
,,讲究眼镜	能量增幅器	贝壳之铃,4,100.0%,3
,,讲究眼镜	进击眼镜	气势头带,2,50.0%,3
,,讲究眼镜	救援屏障	博识眼镜,1,50.0%,2
,,讲究眼镜	得分护盾	亿奥斯饼干,6,60.0%,1
,,能量增幅器	进击眼镜	贝壳之铃,2,100.0%,1
,,讲究眼镜	进击眼镜	博识眼镜,2,66.67%,1
,,讲究眼镜	贝壳之铃	博识眼镜,1,100.0%,1
,,讲究眼镜	气势头带	博识眼镜,1,100.0%,1
,,能量增幅器	焦点镜	博识眼镜,0,0.0%,1
29,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,7,0.31%,24,85.71%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,S8ul・Legend,19,86.36%
,,IX・Sherlock,1,100.0%
,,OGひIce,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月亮之力	预知未来	逃脱按键,20,86.96%,2
,,精神强念	预知未来	速度强化,1,100.0%,1
,,精神强念	精神冲击	速度强化,1,100.0%,1
,,月亮之力	精神冲击	速度强化,1,100.0%,1
,,月亮之力	预知未来	速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	气势头带	博识眼镜,3,100.0%,3
,,讲究眼镜	进击眼镜	博识眼镜,1,50.0%,2
,,讲究眼镜	贝壳之铃	博识眼镜,19,86.36%,1
,,讲究眼镜	救援屏障	博识眼镜,1,100.0%,1
30,胖可丁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,12,0.28%,18,72.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,INF・DrakenN,5,100.0%
,,Reckzz,3,100.0%
,,RNT・XesoL,3,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法闪耀	唱歌		速度强化,9,69.23%,6
,,连环巴掌	唱歌		速度强化,4,100.0%,2
,,魔法闪耀	唱歌		逃脱按键,3,75.0%,3
,,连环巴掌	滚动		逃脱按键,2,100.0%,1
,,连环巴掌	滚动		速度强化,0,0.0%,1
,,魔法闪耀	唱歌		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	得分护盾	气势头带,11,78.57%,6
,,救援屏障	学习装置	气势头带,3,60.0%,3
,,突击背心	救援屏障	气势头带,3,75.0%,1
,,得分护盾	学习装置	气势头带,1,100.0%,1
,,能量增幅器	救援屏障	气势头带,0,0.0%,1
30,皮卡丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,12,0.28%,18,72.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Metallicツ,4,80.0%
,,Adrinar_,3,100.0%
,,oo._.oo,3,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,电球		伏特攻击	逃脱按键,10,76.92%,5
,,电球		伏特攻击	速度强化,4,57.14%,4
,,打雷		十万伏特	速度强化,3,100.0%,3
,,电球		十万伏特	逃脱按键,1,100.0%,1
,,打雷		十万伏特	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	贝壳之铃,6,66.67%,2
,,讲究眼镜	能量增幅器	气势头带,2,100.0%,2
,,救援屏障	学习装置	力量头带,3,100.0%,1
,,能量增幅器	救援屏障	力量头带,3,75.0%,1
,,能量增幅器	贝壳之铃	博识眼镜,2,100.0%,1
,,气势头带	贝壳之铃	博识眼镜,1,100.0%,1
,,讲究眼镜	能量增幅器	进击眼镜,1,100.0%,1
,,能量增幅器	气势头带	力量头带,0,0.0%,1
,,救援屏障	气势头带	力量头带,0,0.0%,1
,,救援屏障	气势头带	贝壳之铃,0,0.0%,1
32,胡帕,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,4,0.25%,17,73.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Metallicツ,10,71.43%
,,Toloman,6,100.0%
,,18V_18V,1,50.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜灵奇袭	异次元洞	逃脱按键,14,87.5%,2
,,异次元猛攻	幻象光线	逃脱按键,2,66.67%,2
,,潜灵奇袭	异次元洞	速度强化,1,50.0%,2
,,暗影球	异次元洞	攻击强化,0,0.0%,1
,,潜灵奇袭	异次元洞	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	力量头带,17,77.27%,3
,,救援屏障	气势头带	力量头带,0,0.0%,1
33,捷拉奥拉,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,11,0.24%,13,59.09%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Gow_YT丶善心,3,75.0%
,,Edgy07,3,50.0%
,,mare__,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,电光		疯狂伏特	攻击强化,6,60.0%,6
,,伏特替换	放电		攻击强化,4,44.44%,3
,,伏特替换	放电		逃脱按键,1,100.0%,1
,,伏特替换	放电		速度强化,1,100.0%,1
,,伏特替换	放电		万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	弱点保险,4,80.0%,2
,,猛攻哑铃	气势头带	力量头带,0,0.0%,2
,,救援屏障	气势头带	力量头带,3,50.0%,1
,,猛攻哑铃	锐利之爪	弱点保险,2,100.0%,1
,,气势头带	力量头带	锐利之爪,2,100.0%,1
,,力量头带	锐利之爪	焦点镜,1,100.0%,1
,,能量增幅器	猛攻哑铃	焦点镜,1,100.0%,1
,,猛攻哑铃	气势头带	锐利之爪,0,0.0%,1
,,猛攻哑铃	力量头带	弱点保险,0,0.0%,1
34,仙子伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,10,0.23%,16,76.19%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Edgy07,6,85.71%
,,ZapWarudo,2,100.0%
,,nb_7,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,巨声		冥想		速度强化,14,77.78%,9
,,魔法火焰	吸取之吻	速度强化,1,100.0%,1
,,魔法火焰	冥想		伤药	,1,100.0%,1
,,巨声		冥想		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	气势头带	博识眼镜,11,68.75%,7
,,讲究眼镜	贝壳之铃	博识眼镜,2,100.0%,1
,,进击眼镜	气势头带	贝壳之铃,2,100.0%,1
,,讲究眼镜	进击眼镜	博识眼镜,1,100.0%,1
35,太阳伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,4,0.22%,12,60.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TheRedluvTTV,9,75.0%
,,Metallicツ,2,33.33%
,,ZapWarudo,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神冲击	幻象光线	速度强化,8,66.67%,2
,,精神冲击	预知未来	速度强化,3,50.0%,2
,,精神冲击	预知未来	逃脱按键,1,100.0%,1
,,辅助力量	预知未来	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	博识眼镜,9,69.23%,2
,,讲究眼镜	救援屏障	博识眼镜,2,33.33%,1
,,讲究眼镜	能量增幅器	博识眼镜,1,100.0%,1
36,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,8,0.18%,9,56.25%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Crazy×Doc,4,66.67%
,,XIS・Mazo,1,100.0%
,,Osuサタン,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷水		高速旋转	逃脱按键,7,63.64%,6
,,水炮		冲浪		逃脱按键,1,100.0%,1
,,水炮		高速旋转	逃脱按键,1,25.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	进击眼镜	气势头带,6,75.0%,3
,,救援屏障	进击眼镜	气势头带,1,50.0%,2
,,救援屏障	亿奥斯饼干	气势头带,1,100.0%,1
,,救援屏障	气势头带	力量头带,1,25.0%,1
,,救援屏障	进击眼镜	贝壳之铃,0,0.0%,1
37,铝钢龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,9,0.17%,7,46.67%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TE・FreaK,3,60.0%
,,lRelentless,1,100.0%
,,SilentSheeps,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,加农光炮	龙尾		攻击强化,3,50.0%,2
,,龙之波动	隐形岩	攻击强化,1,100.0%,1
