,一共游戏场数,2511
,,ToonSlim,2,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰踢	蓄能焰袭	逃脱按键,12,75.0%,3
,,火焰踢	蓄能焰袭	万灵药,11,91.67%,4
,,火焰踢	蓄能焰袭	攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	锐利之爪	焦点镜,22,81.48%,6
,,猛攻哑铃	力量头带	焦点镜,2,100.0%,2
21,朽木妖,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,7,1.04%,23,88.46%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Redmaw,9,100.0%
,,TE・FreaK,6,66.67%
,,GhatIue,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术		木角		速度强化,15,100.0%,6
,,咒术		分担痛楚	伤药	,6,66.67%,1
,,咒术		木角		伤药	,1,100.0%,1
,,咒术		木角		得分加速装置,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	猛攻哑铃	气势头带,21,87.5%,6
,,猛攻哑铃	气势头带	力量头带,2,100.0%,1
22,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,5,0.92%,19,82.61%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TE・FreaK,15,83.33%
,,TR・Saif,1,100.0%
,,xBlaine,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰柱坠击	十万马力	迟缓烟雾,14,82.35%,1
,,冰冻牙	十万马力	速度强化,1,100.0%,1
,,冰冻牙	地震		逃脱按键,1,100.0%,1
,,冰冻牙	地震		迟缓烟雾,1,100.0%,1
,,冰柱坠击	十万马力	伤药	,1,100.0%,1
,,冰柱坠击	十万马力	速度强化,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	焦点镜,15,83.33%,1
,,救援屏障	得分护盾	气势头带,1,100.0%,1
,,气势头带	锐利之爪	弱点保险,1,100.0%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,亿奥斯饼干	气势头带	力量头带,1,50.0%,1
23,皮卡丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,5,0.84%,17,80.95%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,GG・indieツ,11,84.62%
,,OGひraithe,4,100.0%
,,Overseert,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,电球		伏特攻击	速度强化,11,84.62%,1
,,打雷		伏特攻击	速度强化,5,83.33%,2
,,电球		伏特攻击	逃脱按键,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	力量头带,11,84.62%,1
,,讲究眼镜	能量增幅器	救援屏障,4,100.0%,1
,,救援屏障	气势头带	力量头带,1,100.0%,1
,,讲究眼镜	气势头带	博识眼镜,1,50.0%,1
,,讲究眼镜	救援屏障	力量头带,0,0.0%,1
24,狙射树枭,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,5,0.8%,16,80.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ToonSlim,6,75.0%
,,PotatoUwU,5,83.33%
,,xBlaine,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,缝影		影子偷袭	速度强化,12,75.0%,4
,,缝影		影子偷袭	逃脱按键,4,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石		力量头带,9,90.0%,2
,,轻石		力量头带	锐利之爪,6,75.0%,1
,,猛攻哑铃	力量头带	焦点镜,1,100.0%,1
,,猛攻哑铃	轻石		气势头带,0,0.0%,1
24,捷拉奥拉,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,8,0.8%,15,75.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,QLASH・Temp0,9,100.0%
,,RNSヤYang,3,100.0%
,,KurakeOsoru,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,伏特替换	放电		攻击强化,10,83.33%,4
,,电光		疯狂伏特	逃脱按键,3,100.0%,1
,,伏特替换	放电		向尾喵的尾巴,1,100.0%,1
,,电光		疯狂伏特	攻击强化,1,33.33%,2
,,伏特替换	放电		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	力量头带,9,90.0%,2
,,气势头带	力量头带	弱点保险,1,33.33%,2
,,救援屏障	力量头带	焦点镜,3,100.0%,1
,,能量增幅器	猛攻哑铃	力量头带,1,100.0%,1
,,猛攻哑铃	锐利之爪	弱点保险,1,50.0%,1
,,能量增幅器	气势头带	力量头带,0,0.0%,1
24,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,7,0.8%,16,80.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Ghost?ㅤ,6,85.71%
,,RNT・Vulcan,5,71.43%
,,TR・Saif,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,炸蛋		生蛋		速度强化,10,90.91%,4
,,帮助		神秘守护	速度强化,4,66.67%,4
,,帮助		神秘守护	得分加速装置,1,100.0%,1
,,帮助		生蛋		速度强化,1,100.0%,1
,,炸蛋		神秘守护	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	进击眼镜	气势头带,7,87.5%,2
,,得分护盾	进击眼镜	学习装置,5,71.43%,1
,,救援屏障	得分护盾	气势头带,2,100.0%,1
,,讲究眼镜	救援屏障	气势头带,1,100.0%,1
,,进击眼镜	学习装置	气势头带,1,100.0%,1
,,救援屏障	学习装置	气势头带,0,0.0%,1
27,妙蛙花,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,1,0.68%,12,70.59%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RB_Ruvis,12,70.59%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,终极吸取	花瓣舞	万灵药,12,70.59%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,突击背心	气势头带	力量头带,12,70.59%,1
28,胖可丁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,5,0.6%,12,80.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Reckzz,8,80.0%
,,GG・indieツ,2,100.0%
,,KurakeOsoru,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法闪耀	唱歌		速度强化,10,76.92%,4
,,连环巴掌	唱歌		速度强化,2,100.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,3,100.0%,2
,,救援屏障	得分护盾	气势头带,8,80.0%,1
,,救援屏障	亿奥斯饼干	进击眼镜,1,100.0%,1
,,突击背心	得分护盾	气势头带,0,0.0%,1
29,白蓬蓬,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,4,0.52%,12,92.31%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Ghost?ㅤ,5,83.33%
,,Noun・BruvHD,3,100.0%
,,TR・Saif,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,青草搅拌器	棉孢子	攻击强化,6,100.0%,2
,,青草搅拌器	棉花防守	速度强化,5,83.33%,1
,,青草搅拌器	棉花防守	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	力量头带	博识眼镜,5,83.33%,1
,,讲究眼镜	能量增幅器	力量头带,3,100.0%,1
,,讲究眼镜	气势头带	力量头带,3,100.0%,1
,,救援屏障	学习装置	力量头带,1,100.0%,1
29,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,1,0.52%,10,76.92%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Reckzz,10,76.92%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		瞬间失忆	伤药	,10,76.92%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	学习装置	气势头带,10,76.92%,1
31,太阳伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,7,0.44%,8,72.73%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TR・Devesh,3,100.0%
,,ToonSlim,2,100.0%
,,RNT・Vulcan,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神冲击	幻象光线	速度强化,5,83.33%,3
,,精神冲击	幻象光线	逃脱按键,3,100.0%,2
,,精神冲击	预知未来	逃脱按键,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	气势头带	博识眼镜,3,100.0%,1
,,讲究眼镜	贝壳之铃	博识眼镜,2,100.0%,1
,,讲究眼镜	气势头带	贝壳之铃,2,100.0%,1
,,讲究眼镜	救援屏障	气势头带,1,100.0%,1
,,讲究眼镜	进击眼镜	博识眼镜,0,0.0%,1
,,讲究眼镜	救援屏障	博识眼镜,0,0.0%,1
,,讲究眼镜	力量头带	博识眼镜,0,0.0%,1
31,阿罗拉九尾,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,7,0.44%,11,100.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Replicate?,3,100.0%
,,QLASH・Temp0,2,100.0%
,,ぴーうぃ軍団,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法闪耀	极光幕	逃脱按键,6,100.0%,3
,,魔法闪耀	极光幕	攻击强化,3,100.0%,2
,,雪崩		暴风雪	逃脱按键,2,100.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	气势头带	力量头带,3,100.0%,1
,,进击眼镜	气势头带	力量头带,2,100.0%,1
,,救援屏障	气势头带	力量头带,2,100.0%,1
,,讲究眼镜	气势头带	力量头带,1,100.0%,1
,,能量增幅器	进击眼镜	贝壳之铃,1,100.0%,1
,,气势头带	力量头带	贝壳之铃,1,100.0%,1
,,救援屏障	学习装置	力量头带,1,100.0%,1
33,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,5,0.4%,8,80.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,KurakeOsoru,4,80.0%
,,RNT・Novaa,2,100.0%
,,ToonSlim,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛扑		蛮力		速度强化,3,60.0%,2
,,击落		蛮力		攻击强化,2,100.0%,1
,,击落		蛮力		速度强化,1,100.0%,1
,,击落		吸血		速度强化,1,100.0%,1
,,猛扑		蛮力		逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,6,85.71%,2
,,猛攻哑铃	力量头带	弱点保险,1,100.0%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	弱点保险,0,0.0%,1
34,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,7,0.32%,6,75.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,xBlaine,2,100.0%
,,XIS・Mazo,1,100.0%
,,XIS・Jãdeco,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷水		高速旋转	逃脱按键,4,100.0%,3
,,水炮		冲浪		逃脱按键,2,50.0%,4
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	进击眼镜	气势头带,2,100.0%,2
,,能量增幅器	得分护盾	进击眼镜,2,100.0%,1
,,救援屏障	亿奥斯饼干	力量头带,1,100.0%,1
,,讲究眼镜	能量增幅器	气势头带,1,100.0%,1
,,能量增幅器	气势头带	力量头带,0,0.0%,1
,,救援屏障	学习装置	力量头带,0,0.0%,1
34,烈咬陆鲨,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,3,0.32%,5,62.5%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,PotatoUwU,3,60.0%
,,TtvPikaGod22,2,100.0%
,,TE・FreaK,0,0.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之俯冲	龙爪		逃脱按键,5,71.43%,3
,,挖洞		地震		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	焦点镜,3,60.0%,1
,,救援屏障	气势头带	力量头带,2,100.0%,1
,,亿奥斯饼干	力量头带	焦点镜,0,0.0%,1
36,仙子伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,3,0.12%,3,100.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Noun・BruvHD,1,100.0%
,,Wulf?,1,100.0%
,,Overseert,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,巨声		冥想		速度强化,3,100.0%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	气势头带,1,100.0%,1
,,讲究眼镜	能量增幅器	博识眼镜,1,100.0%,1
,,讲究眼镜	气势头带	博识眼镜,1,100.0%,1
37,岩殿居蟹,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,2,0.08%,2,100.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,junglebook1,1,100.0%
,,Sora火,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,岩石封锁	十字剪	速度强化,2,100.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	猛攻哑铃	焦点镜,1,100.0%,1
,,猛攻哑铃	气势头带	弱点保险,1,100.0%,1
38,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,1,0.04%,1,100.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ToonSlim,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月亮之力	精神冲击	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	贝壳之铃,1,100.0%,1
38,铝钢龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,1,0.04%,1,100.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,QLASH・Temp0,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之波动	龙尾		速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	气势头带	力量头带,1,100.0%,1
38,玛力露丽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,1,0.04%,1,100.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RP.Lance,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	潮旋		速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	气势头带	弱点保险,1,100.0%,1
