,一共游戏场数,10889
,,终极吸取	日光束	速度强化,7,87.5%,2
,,污泥炸弹	日光束	万灵药,2,66.67%,1
,,终极吸取	日光束	万灵药,2,66.67%,3
,,污泥炸弹	花瓣舞	速度强化,1,100.0%,1
,,终极吸取	花瓣舞	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,131,75.29%,24
,,博识眼镜	穿透汤匙	讲究眼镜,34,70.83%,14
,,博识眼镜	穿透汤匙	能量增幅器,9,60.0%,7
,,力量头带	气势头带	能量增幅器,7,63.64%,3
,,力量头带	穿透汤匙	能量增幅器,3,100.0%,2
,,气势头带	穿透汤匙	能量增幅器,3,75.0%,2
,,穿透汤匙	讲究眼镜	进击眼镜,3,50.0%,2
,,穿透汤匙	能量增幅器	贝壳之铃,1,50.0%,2
,,咒术熏香	穿透汤匙	能量增幅器,1,50.0%,2
,,气势头带	能量增幅器	贝壳之铃,3,100.0%,1
,,力量头带	气势头带	穿透汤匙,2,100.0%,1
,,博识眼镜	咒术熏香	穿透汤匙,1,100.0%,1
,,力量头带	救援屏障	气势头带,1,100.0%,1
,,力量头带	博识眼镜	穿透汤匙,1,100.0%,1
,,力量头带	救援屏障	穿透汤匙,1,100.0%,1
,,穿透汤匙	能量增幅器	连打围巾,1,100.0%,1
,,气势头带	能量增幅器	连打围巾,1,100.0%,1
,,气势头带	穿透汤匙	讲究眼镜,1,100.0%,1
,,咒术熏香	能量增幅器	讲究眼镜,1,100.0%,1
,,咒术熏香	救援屏障	穿透汤匙,1,50.0%,1
,,咒术熏香	穿透汤匙	讲究眼镜,0,0.0%,1
,,穿透汤匙	讲究眼镜	贝壳之铃,0,0.0%,1
,,力量头带	穿透汤匙	讲究眼镜,0,0.0%,1
16,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,64,2.28%,167,67.34%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TheuzíN,13,86.67%
,,ZG・DarkHt,13,72.22%
,,mariominecr,11,78.57%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,109,69.43%,47
,,出奇一击	暗影爪	万灵药,46,68.66%,21
,,暗袭要害	暗影爪	万灵药,6,42.86%,9
,,出奇一击	居合劈	万灵药,5,71.43%,5
,,暗袭要害	居合劈	伤药	,1,100.0%,1
,,出奇一击	居合劈	逃脱按键,0,0.0%,1
,,暗袭要害	暗影爪	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,63,69.23%,24
,,弱点保险	猛攻哑铃	轻石,21,61.76%,6
,,力量头带	连打围巾	锐利之爪,13,68.42%,6
,,弱点保险	猛攻哑铃	能量增幅器,17,85.0%,4
,,力量头带	猛攻哑铃	锐利之爪,3,37.5%,4
,,力量头带	咒术手镯	连打围巾,12,54.55%,2
,,弱点保险	猛攻哑铃	锐利之爪,6,85.71%,2
,,力量头带	气势头带	锐利之爪,4,66.67%,2
,,亿奥斯饼干	弱点保险	猛攻哑铃,4,66.67%,2
,,弱点保险	气势头带	锐利之爪,5,83.33%,1
,,力量头带	弱点保险	连打围巾,4,100.0%,1
,,力量头带	焦点镜	锐利之爪,4,50.0%,1
,,咒术手镯	弱点保险	锐利之爪,3,100.0%,1
,,力量头带	猛攻哑铃	连打围巾,2,100.0%,1
,,力量头带	弱点保险	锐利之爪,2,40.0%,1
,,猛攻哑铃	轻石	锐利之爪,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	锐利之爪,1,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,1,100.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,1,100.0%,1
,,焦点镜	轻石	锐利之爪,0,0.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,0,0.0%,1
17,苍响,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,56,2.24%,165,67.62%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,魔法少女しあ,29,76.32%
,,灰色の夜空,18,81.82%
,,OV・ҡȏяıṅѧ,14,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		高速移动	逃脱按键,150,67.87%,45
,,圣剑		嬉闹		逃脱按键,4,66.67%,5
,,金属爪	高速移动	逃脱按键,2,100.0%,2
,,圣剑		嬉闹		攻击强化,2,66.67%,1
,,圣剑		嬉闹		万灵药,2,40.0%,2
,,金属爪	嬉闹		逃脱按键,1,100.0%,1
,,圣剑		高速移动	攻击强化,1,100.0%,1
,,圣剑		高速移动	速度强化,1,100.0%,1
,,金属爪	嬉闹		伤药	,1,100.0%,1
,,圣剑		高速移动	万灵药,1,33.33%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,焦点镜	腐朽的剑	锐利之爪,123,71.51%,33
,,力量头带	焦点镜	腐朽的剑,17,50.0%,11
,,力量头带	腐朽的剑	锐利之爪,2,28.57%,4
,,弱点保险	焦点镜	腐朽的剑,1,50.0%,2
,,气势头带	腐朽的剑	锐利之爪,14,77.78%,1
,,腐朽的剑	连打围巾	锐利之爪,4,100.0%,1
,,力量头带	弱点保险	腐朽的剑,2,100.0%,1
,,力量头带	腐朽的剑	连打围巾,1,100.0%,1
,,焦点镜	猛攻哑铃	腐朽的剑,1,100.0%,1
,,焦点镜	腐朽的剑	连打围巾,0,0.0%,1
18,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,63,2.13%,176,75.86%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ḼoveYou3000,43,84.31%
,,dANgeR,9,100.0%
,,真白MC錢太多,7,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷水		高速旋转	逃脱按键,66,74.16%,32
,,水炮		冲浪		逃脱按键,53,77.94%,37
,,喷水		高速旋转	速度强化,48,81.36%,4
,,水炮		冲浪		速度强化,8,61.54%,5
,,水炮		高速旋转	逃脱按键,1,100.0%,1
,,喷水		冲浪		逃脱按键,0,0.0%,1
,,水炮		高速旋转	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	穿透汤匙	进击眼镜,121,79.08%,31
,,学习装置	气势头带	穿透汤匙,12,80.0%,4
,,学习装置	救援屏障	气势头带,4,66.67%,4
,,力量头带	学习装置	气势头带,13,81.25%,3
,,咒术熏香	穿透汤匙	能量增幅器,5,62.5%,3
,,咒术熏香	气势头带	穿透汤匙,4,66.67%,3
,,咒术熏香	气势头带	进击眼镜,8,80.0%,2
,,穿透汤匙	能量增幅器	进击眼镜,2,40.0%,2
,,学习装置	气势头带	讲究眼镜,1,100.0%,1
,,气势头带	穿透汤匙	讲究眼镜,1,100.0%,1
,,力量头带	气势头带	连打围巾,1,100.0%,1
,,亿奥斯饼干	气势头带	穿透汤匙,1,100.0%,1
,,博识眼镜	穿透汤匙	讲究眼镜,1,100.0%,1
,,力量头带	气势头带	穿透汤匙,1,50.0%,1
,,气势头带	能量增幅器	进击眼镜,1,50.0%,1
,,咒术熏香	穿透汤匙	进击眼镜,0,0.0%,1
,,博识眼镜	气势头带	穿透汤匙,0,0.0%,1
,,救援屏障	气势头带	进击眼镜,0,0.0%,1
,,博识眼镜	穿透汤匙	能量增幅器,0,0.0%,1
19,狙射树枭,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,41,1.45%,114,72.15%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Mくろ,26,86.67%
,,bunni(´ᆽ´),15,83.33%
,,Régulus.,14,56.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,缝影		影子偷袭	速度强化,47,69.12%,13
,,缝影		影子偷袭	逃脱按键,30,69.77%,24
,,缝影		影子偷袭	攻击强化,28,87.5%,2
,,缝影		飞叶风暴	速度强化,2,66.67%,2
,,缝影		飞叶风暴	攻击强化,2,66.67%,2
,,飞叶快刀	飞叶风暴	攻击强化,2,50.0%,2
,,飞叶快刀	飞叶风暴	逃脱按键,1,100.0%,1
,,飞叶快刀	飞叶风暴	速度强化,1,100.0%,1
,,缝影		飞叶风暴	逃脱按键,1,100.0%,1
,,飞叶快刀	影子偷袭	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	轻石,38,76.0%,17
,,力量头带	猛攻哑铃	连打围巾,7,77.78%,4
,,力量头带	咒术手镯	猛攻哑铃,2,40.0%,4
,,力量头带	焦点镜	连打围巾,11,68.75%,3
,,力量头带	连打围巾	锐利之爪,18,52.94%,2
,,力量头带	焦点镜	轻石,3,75.0%,2
,,力量头带	焦点镜	猛攻哑铃,2,100.0%,2
,,力量头带	咒术手镯	能量增幅器,26,86.67%,1
,,咒术手镯	猛攻哑铃	轻石,2,100.0%,1
,,力量头带	治愈王冠	连打围巾,2,100.0%,1
,,气势头带	猛攻哑铃	轻石,1,100.0%,1
,,力量头带	猛攻哑铃	能量增幅器,1,100.0%,1
,,力量头带	猛攻哑铃	锐利之爪,1,100.0%,1
,,力量头带	咒术手镯	轻石,0,0.0%,1
20,岩殿居蟹,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,38,1.21%,96,72.73%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Rushキング,19,73.08%
,,しおこんぶYT,10,66.67%
,,SEÏRYU,8,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,破壳		十字剪	万灵药,23,76.67%,2
,,破壳		十字剪	速度强化,20,66.67%,9
,,破壳		十字剪	逃脱按键,19,86.36%,10
,,破壳		十字剪	伤药	,9,56.25%,3
,,岩石封锁	十字剪	速度强化,8,88.89%,4
,,破壳		十字剪	攻击强化,4,100.0%,1
,,岩石封锁	隐形岩	速度强化,4,80.0%,3
,,岩石封锁	十字剪	攻击强化,3,100.0%,3
,,岩石封锁	十字剪	逃脱按键,2,50.0%,3
,,岩石封锁	十字剪	伤药	,1,100.0%,1
,,破壳		隐形岩	逃脱按键,1,100.0%,1
,,岩石封锁	隐形岩	逃脱按键,1,100.0%,1
,,破壳		隐形岩	向尾喵的尾巴,1,33.33%,2
,,岩石封锁	隐形岩	万灵药,0,0.0%,1
,,岩石封锁	隐形岩	攻击强化,0,0.0%,1
,,破壳		隐形岩	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,9,81.82%,4
,,气势头带	焦点镜	猛攻哑铃,4,66.67%,4
,,学习装置	气势头带	猛攻哑铃,3,75.0%,4
,,焦点镜	猛攻哑铃	锐利之爪,3,50.0%,4
,,咒术手镯	学习装置	气势头带,9,90.0%,3
,,亿奥斯饼干	气势头带	猛攻哑铃,7,63.64%,2
,,弱点保险	气势头带	猛攻哑铃,1,20.0%,2
,,亿奥斯饼干	猛攻哑铃	锐利之爪,19,73.08%,1
,,学习装置	焦点镜	锐利之爪,10,66.67%,1
,,咒术手镯	猛攻哑铃	锐利之爪,8,100.0%,1
,,焦点镜	猛攻哑铃	轻石,8,80.0%,1
,,救援屏障	气势头带	猛攻哑铃,5,100.0%,1
,,弱点保险	焦点镜	猛攻哑铃,3,100.0%,1
,,学习装置	救援屏障	猛攻哑铃,1,100.0%,1
,,博识眼镜	穿透汤匙	进击眼镜,1,100.0%,1
,,学习装置	弱点保险	气势头带,1,100.0%,1
,,学习装置	气势头带	锐利之爪,1,100.0%,1
,,气势头带	猛攻哑铃	能量增幅器,1,50.0%,1
,,力量头带	学习装置	弱点保险,1,50.0%,1
,,救援屏障	猛攻哑铃	能量增幅器,1,50.0%,1
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,1
,,气势头带	能量增幅器	轻石,0,0.0%,1
21,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,49,1.13%,87,70.73%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Gow_Xiang.,8,80.0%
,,YASHRANGERA,6,85.71%
,,么・Hyperメ,6,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	蓄能焰袭	逃脱按键,44,69.84%,24
,,大字爆炎	火焰旋涡	逃脱按键,27,71.05%,16
,,魔法火焰	火焰旋涡	逃脱按键,7,100.0%,5
,,大字爆炎	蓄能焰袭	逃脱按键,3,100.0%,3
,,大字爆炎	火焰旋涡	速度强化,3,60.0%,3
,,魔法火焰	火焰旋涡	速度强化,2,100.0%,1
,,魔法火焰	蓄能焰袭	速度强化,1,33.33%,3
,,魔法火焰	蓄能焰袭	万灵药,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术熏香	穿透汤匙	能量增幅器,28,73.68%,17
,,穿透汤匙	能量增幅器	贝壳之铃,22,70.97%,11
,,穿透汤匙	能量增幅器	讲究眼镜,15,62.5%,7
,,能量增幅器	讲究眼镜	贝壳之铃,7,77.78%,5
,,咒术熏香	能量增幅器	讲究眼镜,7,87.5%,2
,,博识眼镜	穿透汤匙	讲究眼镜,2,100.0%,2
,,咒术熏香	穿透汤匙	讲究眼镜,2,50.0%,2
,,咒术熏香	能量增幅器	贝壳之铃,3,60.0%,1
,,博识眼镜	咒术熏香	穿透汤匙,1,100.0%,1
,,博识眼镜	穿透汤匙	能量增幅器,0,0.0%,1
22,白蓬蓬,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,37,1.01%,79,71.82%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Todoroki実ツ,20,71.43%
,,TTVthedrmayo,10,83.33%
,,てき島??,6,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,花粉团	棉花防守	速度强化,35,76.09%,11
,,花粉团	棉孢子	速度强化,13,68.42%,10
,,花粉团	棉孢子	攻击强化,8,80.0%,5
,,花粉团	棉孢子	逃脱按键,8,53.33%,5
,,花粉团	棉花防守	逃脱按键,5,62.5%,4
,,花粉团	棉花防守	攻击强化,2,100.0%,2
,,青草搅拌器	棉花防守	速度强化,2,100.0%,2
,,花粉团	棉孢子	迟缓烟雾,2,100.0%,1
,,花粉团	棉孢子	脱壳忍者玩偶,2,66.67%,2
,,花粉团	棉花防守	伤药	,1,100.0%,1
,,青草搅拌器	棉孢子	攻击强化,1,100.0%,1
,,青草搅拌器	棉孢子	脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	学习装置	连打围巾,9,90.0%,6
,,力量头带	学习装置	进击眼镜,25,64.1%,3
,,力量头带	咒术熏香	学习装置,10,76.92%,2
,,力量头带	博识眼镜	学习装置,7,87.5%,2
,,学习装置	救援屏障	连打围巾,5,100.0%,2
,,博识眼镜	学习装置	连打围巾,3,60.0%,2
,,力量头带	学习装置	救援屏障,2,66.67%,2
,,力量头带	学习装置	讲究眼镜,1,50.0%,2
,,学习装置	气势头带	进击眼镜,3,100.0%,1
,,博识眼镜	学习装置	进击眼镜,2,100.0%,1
,,学习装置	援助头巾	气势头带,2,100.0%,1
,,力量头带	讲究眼镜	进击眼镜,2,66.67%,1
,,力量头带	进击眼镜	连打围巾,2,50.0%,1
,,力量头带	救援屏障	连打围巾,1,100.0%,1
,,力量头带	救援屏障	进击眼镜,1,100.0%,1
,,学习装置	气势头带	连打围巾,1,100.0%,1
,,力量头带	咒术手镯	连打围巾,1,100.0%,1
,,力量头带	援助头巾	连打围巾,1,100.0%,1
,,力量头带	学习装置	气势头带,1,100.0%,1
,,博识眼镜	得分护盾	进击眼镜,0,0.0%,1
,,力量头带	气势头带	连打围巾,0,0.0%,1
,,博识眼镜	学习装置	救援屏障,0,0.0%,1
,,博识眼镜	讲究眼镜	进击眼镜,0,0.0%,1
,,博识眼镜	学习装置	讲究眼镜,0,0.0%,1
23,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,37,0.98%,82,76.64%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,GT・santiago,19,95.0%
,,ŤESŤOSŤERONE,14,73.68%
,,Donkirbyy,9,81.82%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,击落		蛮力		逃脱按键,67,80.72%,27
,,击落		汲取		伤药	,5,83.33%,1
,,击落		汲取		逃脱按键,3,60.0%,4
,,猛扑		汲取		迟缓烟雾,2,100.0%,1
,,击落		蛮力		伤药	,1,100.0%,1
,,击落		蛮力		攻击强化,1,100.0%,1
,,击落		汲取		万灵药,1,100.0%,1
,,猛扑		蛮力		逃脱按键,1,100.0%,1
,,猛扑		汲取		逃脱按键,1,50.0%,2
,,猛扑		汲取		伤药	,0,0.0%,1
,,击落		汲取		速度强化,0,0.0%,2
,,击落		蛮力		速度强化,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,31,70.45%,18
,,力量头带	气势头带	猛攻哑铃,24,92.31%,5
,,力量头带	弱点保险	连打围巾,1,33.33%,2
,,力量头带	气势头带	突击背心,14,73.68%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,3,75.0%,1
,,咒术手镯	弱点保险	气势头带,2,100.0%,1
,,力量头带	弱点保险	气势头带,1,100.0%,1
,,弱点保险	猛攻哑铃	锐利之爪,1,100.0%,1
,,气势头带	猛攻哑铃	连打围巾,1,100.0%,1
,,力量头带	弱点保险	焦点镜,1,100.0%,1
,,焦点镜	连打围巾	锐利之爪,1,100.0%,1
,,力量头带	气势头带	锐利之爪,1,100.0%,1
,,力量头带	猛攻哑铃	轻石,1,100.0%,1
,,气势头带	猛攻哑铃	轻石,0,0.0%,1
,,弱点保险	猛攻哑铃	连打围巾,0,0.0%,1
23,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,33,0.98%,79,73.83%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,えぬとろ,32,91.43%
,,Æ·96King,11,73.33%
,,kаl,7,87.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	速度强化,31,83.78%,4
,,圣剑		广域防守	伤药	,31,77.5%,13
,,圣剑		广域防守	脱壳忍者玩偶,6,75.0%,4
,,暗影爪	广域防守	伤药	,5,71.43%,4
,,圣剑		铁头		速度强化,2,100.0%,1
,,圣剑		广域防守	万灵药,2,40.0%,4
,,圣剑		广域防守	逃脱按键,1,50.0%,2
,,暗影爪	广域防守	脱壳忍者玩偶,1,25.0%,3
,,暗影爪	铁头		伤药	,0,0.0%,1
,,圣剑		广域防守	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	锐利之爪,11,73.33%,6
,,弱点保险	气势头带	猛攻哑铃,4,66.67%,5
,,力量头带	弱点保险	气势头带,1,20.0%,4
,,弱点保险	气势头带	锐利之爪,13,72.22%,3
,,气势头带	猛攻哑铃	锐利之爪,5,71.43%,3
,,弱点保险	焦点镜	猛攻哑铃,2,100.0%,2
,,力量头带	咒术手镯	锐利之爪,32,91.43%,1
,,力量头带	焦点镜	锐利之爪,6,85.71%,1
,,弱点保险	焦点镜	锐利之爪,3,75.0%,1
,,咒术手镯	气势头带	猛攻哑铃,1,100.0%,1
,,弱点保险	气势头带	焦点镜,1,100.0%,1
,,力量头带	学习装置	弱点保险,0,0.0%,1
,,力量头带	气势头带	猛攻哑铃,0,0.0%,1
,,学习装置	气势头带	猛攻哑铃,0,0.0%,1
,,力量头带	轻石	锐利之爪,0,0.0%,1
,,弱点保险	救援屏障	猛攻哑铃,0,0.0%,1
25,胡帕,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,0.92%,60,60.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,たまごくん,14,70.0%
,,Marpher.,8,72.73%
,,ḼoveYou3000,5,50.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜灵奇袭	异次元洞	速度强化,29,65.91%,16
,,潜灵奇袭	异次元洞	逃脱按键,23,62.16%,9
,,潜灵奇袭	异次元洞	攻击强化,4,57.14%,4
,,潜灵奇袭	异次元洞	脱壳忍者玩偶,2,25.0%,3
,,暗影球	异次元洞	速度强化,1,100.0%,1
,,暗影球	戏法		伤药	,1,50.0%,1
,,暗影球	戏法		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	学习装置	气势头带,12,63.16%,12
,,力量头带	学习装置	讲究眼镜,5,55.56%,3
,,学习装置	气势头带	连打围巾,3,75.0%,3
,,力量头带	气势头带	连打围巾,2,40.0%,3
,,力量头带	学习装置	连打围巾,5,38.46%,2
,,学习装置	气势头带	穿透汤匙,3,75.0%,2
,,学习装置	气势头带	讲究眼镜,3,50.0%,2
,,学习装置	气势头带	能量增幅器,14,70.0%,1
,,博识眼镜	穿透汤匙	进击眼镜,8,72.73%,1
,,咒术熏香	学习装置	气势头带,3,75.0%,1
,,学习装置	穿透汤匙	讲究眼镜,1,100.0%,1
,,咒术熏香	穿透汤匙	讲究眼镜,1,50.0%,1
,,学习装置	救援屏障	气势头带,0,0.0%,1
,,力量头带	学习装置	救援屏障,0,0.0%,1
26,阿罗拉九尾,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,0.89%,68,70.1%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,notChoco,16,80.0%
,,Gow_YT丶善心,7,77.78%
,,Umallow,5,62.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,雪崩		暴风雪	逃脱按键,65,71.43%,37
,,魔法闪耀	极光幕	攻击强化,1,100.0%,1
,,魔法闪耀	极光幕	逃脱按键,1,100.0%,1
,,雪崩		极光幕	逃脱按键,1,100.0%,1
,,雪崩		暴风雪	速度强化,0,0.0%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,11,50.0%,12
,,穿透汤匙	能量增幅器	讲究眼镜,9,60.0%,6
,,咒术熏香	穿透汤匙	讲究眼镜,21,84.0%,5
,,穿透汤匙	能量增幅器	贝壳之铃,5,83.33%,3
,,气势头带	穿透汤匙	讲究眼镜,4,66.67%,3
,,博识眼镜	穿透汤匙	能量增幅器,4,66.67%,3
,,博识眼镜	咒术熏香	穿透汤匙,4,80.0%,2
,,咒术熏香	穿透汤匙	能量增幅器,3,75.0%,2
,,穿透汤匙	讲究眼镜	贝壳之铃,3,75.0%,1
,,救援屏障	穿透汤匙	讲究眼镜,2,100.0%,1
,,力量头带	气势头带	连打围巾,1,100.0%,1
,,博识眼镜	气势头带	讲究眼镜,1,100.0%,1
27,花疗环环,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,23,0.85%,50,53.76%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SharaPova,12,66.67%
,,Aку,8,72.73%
,,OH・Grafite,6,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,花疗		魔法叶	迟缓烟雾,26,53.06%,17
,,花疗		打草结	迟缓烟雾,23,56.1%,11
,,天使之吻	打草结	迟缓烟雾,1,50.0%,1
,,天使之吻	魔法叶	迟缓烟雾,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	援助头巾	救援屏障,32,64.0%,7
,,博识眼镜	学习装置	援助头巾,3,23.08%,5
,,博识眼镜	学习装置	进击眼镜,5,62.5%,2
,,学习装置	救援屏障	进击眼镜,3,75.0%,2
,,博识眼镜	学习装置	救援屏障,0,0.0%,2
,,学习装置	救援屏障	讲究眼镜,5,62.5%,1
,,博识眼镜	咒术熏香	进击眼镜,1,100.0%,1
,,学习装置	救援屏障	能量增幅器,1,50.0%,1
,,学习装置	能量增幅器	进击眼镜,0,0.0%,1
,,学习装置	讲究眼镜	进击眼镜,0,0.0%,1
28,太阳伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,38,0.84%,60,65.22%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,_Midori_s2,28,84.85%
,,Æ·1,3,75.0%
,,Todoroki実ツ,3,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,辅助力量	幻象光线	逃脱按键,38,77.55%,11
,,精神冲击	幻象光线	逃脱按键,12,52.17%,18
,,辅助力量	预知未来	逃脱按键,4,100.0%,3
,,精神冲击	预知未来	速度强化,4,66.67%,3
,,辅助力量	幻象光线	伤药	,1,100.0%,1
,,辅助力量	幻象光线	速度强化,1,20.0%,3
,,精神冲击	预知未来	逃脱按键,0,0.0%,1
,,辅助力量	预知未来	速度强化,0,0.0%,1
,,辅助力量	幻象光线	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,30,57.69%,31
,,咒术熏香	穿透汤匙	讲究眼镜,1,25.0%,3
,,穿透汤匙	讲究眼镜	贝壳之铃,28,84.85%,1
,,博识眼镜	咒术熏香	穿透汤匙,1,100.0%,1
,,穿透汤匙	讲究眼镜	进击眼镜,0,0.0%,1
,,气势头带	穿透汤匙	讲究眼镜,0,0.0%,1
29,朽木妖,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,42,0.82%,64,71.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,LaxusBlaze,9,69.23%
,,Robiņ,4,100.0%
,,ぷろんてあ,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,木槌		木角		伤药	,25,75.76%,12
,,木槌		木角		速度强化,17,85.0%,14
,,木槌		木角		逃脱按键,15,57.69%,12
,,木槌		分担痛楚	逃脱按键,3,100.0%,2
,,木槌		分担痛楚	伤药	,2,100.0%,1
,,木槌		木角		万灵药,1,50.0%,1
,,木槌		分担痛楚	速度强化,1,50.0%,2
,,咒术		木角		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,22,73.33%,14
,,亿奥斯饼干	气势头带	猛攻哑铃,21,77.78%,8
,,亿奥斯饼干	学习装置	气势头带,6,85.71%,5
,,学习装置	气势头带	轻石,6,60.0%,4
