,一共游戏场数,3817
,,电球		伏特攻击	伤药	,0,0.0%,1
,,电球		十万伏特	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,53,67.09%,16
,,咒术熏香	穿透汤匙	能量增幅器,8,57.14%,7
,,咒术熏香	学习装置	穿透汤匙,5,83.33%,3
,,咒术熏香	学习装置	救援屏障,6,85.71%,1
,,咒术熏香	穿透汤匙	讲究眼镜,3,75.0%,1
,,博识眼镜	咒术熏香	讲究眼镜,2,100.0%,1
,,咒术熏香	能量增幅器	讲究眼镜,2,50.0%,1
,,学习装置	穿透汤匙	能量增幅器,1,100.0%,1
,,穿透汤匙	能量增幅器	贝壳之铃,1,100.0%,1
,,咒术熏香	学习装置	讲究眼镜,1,100.0%,1
20,谜拟丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,42,3.04%,69,59.48%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Vlacan・YT,7,70.0%
,,任义伟,6,66.67%
,,騙さない,5,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,嬉闹		影子偷袭	攻击强化,42,59.15%,24
,,暗影爪	影子偷袭	万灵药,9,81.82%,6
,,嬉闹		影子偷袭	逃脱按键,6,60.0%,6
,,嬉闹		影子偷袭	万灵药,3,75.0%,3
,,暗影爪	影子偷袭	脱壳忍者玩偶,2,100.0%,1
,,暗影爪	戏法空间	万灵药,2,100.0%,2
,,嬉闹		影子偷袭	速度强化,2,50.0%,3
,,暗影爪	影子偷袭	攻击强化,2,40.0%,4
,,嬉闹		影子偷袭	脱壳忍者玩偶,1,25.0%,1
,,暗影爪	戏法空间	速度强化,0,0.0%,1
,,暗影爪	影子偷袭	速度强化,0,0.0%,1
,,暗影爪	影子偷袭	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,48,66.67%,22
,,充能坠饰	猛攻哑铃	锐利之爪,11,47.83%,9
,,弱点保险	猛攻哑铃	锐利之爪,4,40.0%,5
,,咒术手镯	猛攻哑铃	锐利之爪,4,100.0%,2
,,力量头带	弱点保险	锐利之爪,1,100.0%,1
,,力量头带	弱点保险	猛攻哑铃,1,33.33%,1
,,力量头带	连打围巾	锐利之爪,0,0.0%,1
,,力量头带	咒术手镯	锐利之爪,0,0.0%,1
21,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,36,2.54%,78,80.41%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ジョッパラ,9,90.0%
,,FL_py1,9,81.82%
,,勝利の可能性,5,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增强拳	近身战	逃脱按键,40,81.63%,22
,,神速		骨棒乱打	万灵药,17,73.91%,10
,,增强拳	近身战	攻击强化,14,82.35%,5
,,增强拳	近身战	速度强化,6,100.0%,3
,,神速		骨棒乱打	逃脱按键,1,100.0%,1
,,增强拳	近身战	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,34,79.07%,15
,,力量头带	弱点保险	猛攻哑铃,21,70.0%,14
,,力量头带	猛攻哑铃	锐利之爪,6,100.0%,3
,,力量头带	猛攻哑铃	轻石,9,90.0%,1
,,学习装置	猛攻哑铃	锐利之爪,5,100.0%,1
,,学习装置	气势头带	猛攻哑铃,2,100.0%,1
,,弱点保险	猛攻哑铃	能量增幅器,1,100.0%,1
22,妙蛙花,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,23,2.41%,57,61.96%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ENOCSeVra¿,23,65.71%
,,LG・PikaDiff,4,40.0%
,,ほしお²,3,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,污泥炸弹	日光束	逃脱按键,31,63.27%,18
,,终极吸取	花瓣舞	万灵药,17,62.96%,4
,,终极吸取	日光束	逃脱按键,5,62.5%,6
,,污泥炸弹	日光束	万灵药,3,75.0%,1
,,终极吸取	日光束	万灵药,1,50.0%,1
,,终极吸取	花瓣舞	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,18,56.25%,9
,,咒术熏香	穿透汤匙	能量增幅器,3,100.0%,2
,,气势头带	能量增幅器	贝壳之铃,23,65.71%,1
,,力量头带	气势头带	穿透汤匙,3,75.0%,1
,,气势头带	穿透汤匙	能量增幅器,2,100.0%,1
,,博识眼镜	咒术熏香	穿透汤匙,2,100.0%,1
,,博识眼镜	穿透汤匙	能量增幅器,2,40.0%,1
,,能量增幅器	讲究眼镜	贝壳之铃,1,100.0%,1
,,气势头带	穿透汤匙	贝壳之铃,1,100.0%,1
,,博识眼镜	能量增幅器	讲究眼镜,1,100.0%,1
,,博识眼镜	穿透汤匙	讲究眼镜,1,50.0%,1
,,力量头带	救援屏障	气势头带,0,0.0%,1
,,穿透汤匙	能量增幅器	贝壳之铃,0,0.0%,1
,,气势头带	穿透汤匙	连打围巾,0,0.0%,1
23,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,33,2.31%,56,63.64%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MarkGodS,10,83.33%
,,Itoshi凛!,4,66.67%
,,暴鲤龙otp,4,44.44%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,41,65.08%,28
,,暗袭要害	居合劈	逃脱按键,9,81.82%,1
,,出奇一击	暗影爪	万灵药,5,41.67%,7
,,出奇一击	居合劈	逃脱按键,1,100.0%,1
,,暗袭要害	暗影爪	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,32,62.75%,22
,,亿奥斯饼干	弱点保险	猛攻哑铃,11,84.62%,2
,,弱点保险	猛攻哑铃	锐利之爪,2,66.67%,2
,,力量头带	连打围巾	锐利之爪,2,50.0%,2
,,充能坠饰	弱点保险	猛攻哑铃,1,16.67%,2
,,气势头带	猛攻哑铃	锐利之爪,4,66.67%,1
,,力量头带	猛攻哑铃	连打围巾,3,75.0%,1
,,力量头带	咒术手镯	猛攻哑铃,1,100.0%,1
24,胡帕,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,2.15%,55,67.07%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,HS・MaoBau,12,85.71%
,,むむ太郎_893,7,70.0%
,,ʚピーチ姫ɞ,5,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜灵奇袭	异次元洞	逃脱按键,20,71.43%,12
,,潜灵奇袭	异次元洞	速度强化,18,62.07%,12
,,潜灵奇袭	异次元洞	万灵药,9,75.0%,4
,,潜灵奇袭	异次元洞	得分区控制器,3,75.0%,3
,,潜灵奇袭	戏法		速度强化,2,66.67%,3
,,潜灵奇袭	异次元洞	攻击强化,2,50.0%,1
,,潜灵奇袭	戏法		逃脱按键,1,100.0%,1
,,暗影球	异次元洞	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	学习装置	气势头带,19,67.86%,6
,,力量头带	学习装置	轻石,13,68.42%,6
,,力量头带	咒术熏香	学习装置,9,64.29%,6
,,共鸣护盾	力量头带	学习装置,7,63.64%,4
,,共鸣护盾	学习装置	气势头带,3,100.0%,1
,,咒术熏香	学习装置	气势头带,2,66.67%,1
,,穿透汤匙	讲究眼镜	进击眼镜,1,100.0%,1
,,力量头带	学习装置	穿透汤匙,1,50.0%,1
,,共鸣护盾	咒术熏香	学习装置,0,0.0%,1
25,阿勃梭鲁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,19,2.1%,55,68.75%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MyG_OP男小伟,16,88.89%
,,Anthonyと,15,75.0%
,,りんご食べた,7,63.64%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,追打		精神利刃	攻击强化,27,77.14%,7
,,追打		突袭		万灵药,15,75.0%,1
,,追打		精神利刃	逃脱按键,3,75.0%,3
,,追打		精神利刃	万灵药,3,50.0%,4
,,追打		突袭		逃脱按键,2,66.67%,3
,,追打		突袭		攻击强化,2,40.0%,1
,,追打		突袭		得分加速装置,1,100.0%,1
,,追打		突袭		脱壳忍者玩偶,1,100.0%,1
,,追打		突袭		伤药	,1,33.33%,3
,,追打		精神利刃	向尾喵的尾巴,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,焦点镜	能量增幅器	锐利之爪,27,64.29%,6
,,充能坠饰	焦点镜	锐利之爪,5,50.0%,5
,,焦点镜	猛攻哑铃	锐利之爪,17,80.95%,4
,,气势头带	焦点镜	锐利之爪,3,100.0%,1
,,力量头带	焦点镜	锐利之爪,2,100.0%,1
,,弱点保险	焦点镜	锐利之爪,1,100.0%,1
,,力量头带	猛攻哑铃	锐利之爪,0,0.0%,1
25,魔幻假面喵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,10,2.1%,59,73.75%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,VNĐ乡Trinity,27,81.82%
,,Parasite,14,87.5%
,,任义伟,14,63.64%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,千变万花	影子分身	逃脱按键,32,71.11%,8
,,暗袭要害	起草		逃脱按键,27,77.14%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	能量增幅器	锐利之爪,30,75.0%,4
,,亿奥斯饼干	焦点镜	猛攻哑铃,28,80.0%,2
,,充能坠饰	猛攻哑铃	能量增幅器,1,100.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,0,0.0%,1
,,充能坠饰	猛攻哑铃	轻石,0,0.0%,1
,,弱点保险	猛攻哑铃	锐利之爪,0,0.0%,1
27,凤王,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,1.7%,46,70.77%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,セラータ,6,66.67%
,,FakerRotum-,5,100.0%
,,b1worldview,5,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰旋涡	喷射火焰	速度强化,22,78.57%,14
,,火焰旋涡	神鸟猛击	速度强化,10,50.0%,8
,,火焰旋涡	神鸟猛击	逃脱按键,6,100.0%,2
,,火焰旋涡	神鸟猛击	迟缓烟雾,2,66.67%,3
,,火焰旋涡	喷射火焰	伤药	,2,66.67%,2
,,火焰旋涡	神鸟猛击	万灵药,1,100.0%,1
,,飞翔		喷射火焰	速度强化,1,100.0%,1
,,飞翔		喷射火焰	伤药	,1,100.0%,1
,,火焰旋涡	喷射火焰	迟缓烟雾,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,9,64.29%,6
,,共鸣护盾	咒术手镯	学习装置,13,72.22%,5
,,咒术手镯	学习装置	气势头带,8,100.0%,4
,,咒术手镯	气势头带	猛攻哑铃,7,58.33%,4
,,亿奥斯饼干	学习装置	气势头带,3,75.0%,3
,,咒术手镯	弱点保险	猛攻哑铃,1,33.33%,2
,,亿奥斯饼干	咒术手镯	猛攻哑铃,3,100.0%,1
,,学习装置	气势头带	轻石,1,100.0%,1
,,亿奥斯饼干	共鸣护盾	学习装置,1,50.0%,1
28,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,21,1.65%,45,71.43%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,セラータ,9,75.0%
,,-Joystick,8,80.0%
,,DISapple空標,5,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		瞬间失忆	逃脱按键,20,74.07%,11
,,冲浪		意念移物	逃脱按键,19,70.37%,12
,,热水		意念移物	逃脱按键,2,100.0%,2
,,热水		瞬间失忆	逃脱按键,2,66.67%,2
,,冲浪		瞬间失忆	万灵药,1,100.0%,1
,,冲浪		瞬间失忆	得分区控制器,1,100.0%,1
,,热水		瞬间失忆	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术熏香	学习装置	气势头带,21,67.74%,10
,,共鸣护盾	学习装置	气势头带,20,74.07%,9
,,学习装置	气势头带	讲究眼镜,3,75.0%,1
,,咒术熏香	穿透汤匙	进击眼镜,1,100.0%,1
29,烈咬陆鲨,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,29,1.55%,40,67.8%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,HS・Diesel,4,100.0%
,,eLeru,3,100.0%
,,FS・Tempo,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之俯冲	龙爪		逃脱按键,38,66.67%,27
,,龙之俯冲	龙爪		攻击强化,2,100.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	猛攻哑铃	连打围巾,13,76.47%,9
,,力量头带	气势头带	连打围巾,6,100.0%,4
,,气势头带	焦点镜	连打围巾,5,83.33%,3
,,力量头带	弱点保险	连打围巾,5,50.0%,2
,,弱点保险	气势头带	连打围巾,4,57.14%,2
,,力量头带	气势头带	焦点镜,2,100.0%,2
,,力量头带	弱点保险	气势头带,2,50.0%,2
,,力量头带	气势头带	猛攻哑铃,1,33.33%,2
,,力量头带	治愈王冠	连打围巾,1,100.0%,1
,,力量头带	焦点镜	连打围巾,1,100.0%,1
,,力量头带	咒术手镯	连打围巾,0,0.0%,1
30,岩殿居蟹,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,21,1.52%,43,74.14%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SG_kage値,13,81.25%
,,セラータ,7,77.78%
,,VzNiceshot;),5,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,破壳		隐形岩	向尾喵的尾巴,23,79.31%,8
,,岩石封锁	十字剪	逃脱按键,16,72.73%,11
,,破壳		十字剪	逃脱按键,2,40.0%,3
,,岩石封锁	隐形岩	逃脱按键,1,100.0%,1
,,岩石封锁	隐形岩	得分区控制器,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,8,80.0%,7
,,猛攻哑铃	能量增幅器	轻石,8,72.73%,3
,,学习装置	气势头带	轻石,14,82.35%,2
,,学习装置	救援屏障	气势头带,3,50.0%,2
,,弱点保险	猛攻哑铃	能量增幅器,5,83.33%,1
,,力量头带	气势头带	轻石,1,100.0%,1
,,气势头带	猛攻哑铃	轻石,1,100.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,1,100.0%,1
,,力量头带	猛攻哑铃	能量增幅器,1,100.0%,1
,,弱点保险	猛攻哑铃	锐利之爪,1,33.33%,1
,,力量头带	焦点镜	能量增幅器,0,0.0%,1
31,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,1.47%,38,67.86%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,DMX・f3rZera,8,61.54%
,,FlexMySkiIIs,5,83.33%
,,ほしお²,4,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,致命针刺	狙击		逃脱按键,31,65.96%,23
,,杂技		水流裂破	逃脱按键,4,80.0%,4
,,致命针刺	狙击		万灵药,3,75.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,29,69.05%,23
,,咒术熏香	穿透汤匙	讲究眼镜,8,61.54%,1
,,充能坠饰	力量头带	轻石,1,100.0%,1
32,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,23,1.36%,32,61.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,INS_Obuyan,4,66.67%
,,ほしお²,3,75.0%
,,ŚoulReàper忍,3,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水炮		冲浪		逃脱按键,13,54.17%,12
,,水炮		高速旋转	逃脱按键,11,57.89%,10
,,喷水		高速旋转	逃脱按键,8,88.89%,4
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	连打围巾,6,46.15%,6
,,共鸣护盾	学习装置	气势头带,4,57.14%,4
,,力量头带	气势头带	穿透汤匙,3,75.0%,4
,,学习装置	救援屏障	气势头带,3,100.0%,2
,,力量头带	学习装置	气势头带,4,66.67%,1
,,共鸣护盾	气势头带	穿透汤匙,3,75.0%,1
,,咒术熏香	气势头带	进击眼镜,3,75.0%,1
,,气势头带	穿透汤匙	进击眼镜,3,60.0%,1
,,亿奥斯饼干	气势头带	进击眼镜,1,100.0%,1
,,学习装置	气势头带	穿透汤匙,1,50.0%,1
,,咒术熏香	学习装置	气势头带,1,33.33%,1
33,勾魂眼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,11,1.28%,35,71.43%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,sino愛,11,68.75%
,,Ditto'柊,7,87.5%
,,だあひよん°,5,45.45%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,拍落		奇异之光	速度强化,30,69.77%,9
,,拍落		奇异之光	逃脱按键,4,80.0%,2
,,拍落		奇异之光	得分加速装置,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,吃剩的东西	学习装置	轻石,29,69.05%,8
,,学习装置	气势头带	轻石,4,80.0%,1
,,充能坠饰	学习装置	轻石,1,100.0%,1
,,咒术手镯	学习装置	轻石,1,100.0%,1
34,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,1.21%,33,71.74%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Thomasne,4,100.0%
,,ほしお²,3,100.0%
,,FlexMySkiIIs,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,电球		指导		逃脱按键,12,92.31%,10
,,日光束	光墙		逃脱按键,9,64.29%,11
,,冲浪		高速移动	逃脱按键,5,83.33%,5
,,电球		高速移动	逃脱按键,5,55.56%,9
,,电球		光墙		逃脱按键,1,50.0%,1
,,冲浪		指导		逃脱按键,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,8,57.14%,10
,,博识眼镜	讲究眼镜	进击眼镜,7,63.64%,8
,,博识眼镜	学习装置	讲究眼镜,13,92.86%,5
,,学习装置	穿透汤匙	讲究眼镜,4,80.0%,2
,,博识眼镜	咒术熏香	学习装置,1,100.0%,1
,,穿透汤匙	讲究眼镜	进击眼镜,0,0.0%,1
35,耿鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,18,1.15%,31,70.45%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ttvPaPiYanG,6,100.0%
,,KakiWorld,3,100.0%
,,MarkGodS,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,污泥炸弹	祸不单行	万灵药,17,77.27%,12
,,暗影球	食梦		逃脱按键,7,58.33%,5
,,暗影球	食梦		万灵药,5,71.43%,3
,,污泥炸弹	祸不单行	逃脱按键,2,66.67%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,14,82.35%,4
,,穿透汤匙	讲究眼镜	进击眼镜,7,87.5%,4
,,博识眼镜	穿透汤匙	进击眼镜,5,83.33%,3
,,讲究眼镜	贝壳之铃	进击眼镜,2,100.0%,1
,,穿透汤匙	贝壳之铃	进击眼镜,1,100.0%,1
,,气势头带	穿透汤匙	进击眼镜,1,50.0%,1
,,博识眼镜	咒术熏香	穿透汤匙,1,33.33%,1
,,博识眼镜	讲究眼镜	贝壳之铃,0,0.0%,1
,,穿透汤匙	能量增幅器	讲究眼镜,0,0.0%,1
,,博识眼镜	讲究眼镜	进击眼镜,0,0.0%,1
35,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,17,1.15%,34,77.27%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,sino愛,9,81.82%
,,SAR・Ice,7,87.5%
,,-Joystick,4,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	哈欠		逃脱按键,16,72.73%,11
,,重磅冲撞	挡路		逃脱按键,7,77.78%,7
,,重磅冲撞	挡路		迟缓烟雾,6,85.71%,2
,,重磅冲撞	挡路		速度强化,4,80.0%,1
,,抓狂		哈欠		逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,12,70.59%,9
,,学习装置	气势头带	轻石,12,75.0%,4
,,共鸣护盾	学习装置	气势头带,7,87.5%,1
,,力量头带	焦点镜	锐利之爪,1,100.0%,1
,,力量头带	气势头带	焦点镜,1,100.0%,1
,,共鸣护盾	学习装置	救援屏障,1,100.0%,1
37,巨金怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,18,1.13%,29,67.44%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,炒鸡飞飞,8,66.67%
,,暴鲤龙otp,4,66.67%
,,Deus_é_bom,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,陀螺球	电磁飘浮	速度强化,23,69.7%,13
,,陀螺球	电磁飘浮	万灵药,2,50.0%,3
,,陀螺球	电磁飘浮	逃脱按键,1,100.0%,1
,,陀螺球	意念头锤	万灵药,1,100.0%,1
,,彗星拳	电磁飘浮	速度强化,1,100.0%,1
,,陀螺球	意念头锤	速度强化,1,33.33%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,13,76.47%,9
,,弱点保险	气势头带	猛攻哑铃,4,66.67%,4
,,力量头带	弱点保险	锐利之爪,8,66.67%,1
,,充能坠饰	弱点保险	猛攻哑铃,3,100.0%,1
,,力量头带	弱点保险	气势头带,1,50.0%,1
,,咒术手镯	弱点保险	猛攻哑铃,0,0.0%,1
,,力量头带	弱点保险	猛攻哑铃,0,0.0%,1
38,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,16,1.1%,25,59.52%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,さなユナイト,10,62.5%
,,TTV_dispenza,5,62.5%
,,ŚoulReàper忍,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月亮之力	预知未来	逃脱按键,12,63.16%,3
,,月亮之力	精神冲击	逃脱按键,6,60.0%,3
,,精神强念	精神冲击	逃脱按键,5,50.0%,8
,,月亮之力	精神冲击	脱壳忍者玩偶,1,100.0%,1
,,精神强念	预知未来	速度强化,1,100.0%,1
,,精神强念	预知未来	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,15,57.69%,8
,,博识眼镜	穿透汤匙	能量增幅器,2,50.0%,3
,,咒术熏香	穿透汤匙	能量增幅器,6,66.67%,2
,,咒术熏香	穿透汤匙	讲究眼镜,1,50.0%,2
,,博识眼镜	穿透汤匙	讲究眼镜,1,100.0%,1
39,快龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,22,0.97%,28,75.68%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,FL_py1,3,100.0%
,,だあひよん°,3,75.0%
,,ONICeeyorr王,3,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之舞	破坏光线	逃脱按键,12,80.0%,11
,,龙之舞	破坏光线	万灵药,12,80.0%,10
,,龙之舞	逆鳞		万灵药,4,66.67%,4
,,神速		逆鳞		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	锐利之爪,18,78.26%,12
,,力量头带	气势头带	锐利之爪,3,50.0%,4
,,力量头带	气势头带	焦点镜,4,80.0%,3
,,力量头带	焦点镜	连打围巾,2,100.0%,2
,,力量头带	弱点保险	连打围巾,1,100.0%,1
40,烈箭鹰,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,13,0.94%,29,80.56%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,水GobliN19,7,77.78%
,,Itoshi凛!,4,100.0%
,,^Akshu^,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,蓄能焰袭	飞翔		逃脱按键,29,80.56%,13
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,充能坠饰	猛攻哑铃	锐利之爪,21,84.0%,8
,,猛攻哑铃	轻石	锐利之爪,1,33.33%,3
,,充能坠饰	猛攻哑铃	轻石,7,87.5%,2
41,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,24,0.92%,28,80.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,El_a_ch_chシ,5,100.0%
,,ONIC・AXQ,3,100.0%
,,ANC・Anonツ,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,大字爆炎	火焰旋涡	逃脱按键,12,85.71%,11
,,魔法火焰	蓄能焰袭	逃脱按键,8,80.0%,8
,,魔法火焰	火焰旋涡	逃脱按键,8,80.0%,7
